age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
27,F,176,Célibataire,0,false,2727 RK 23
47,M,187,En Couple,1,false,9694 LI 29
22,M,449,En Couple,1,false,6739 ZF 21
29,M,893,Célibataire,0,false,5850 TX 98
74,M,454,En Couple,4,false,570 EQ 19
40,M,558,En Couple,2,false,6296 BV 27
22,F,1034,En Couple,1,false,4770 WJ 18
64,M,429,En Couple,0,false,517 RJ 70
51,F,1151,En Couple,0,true,5612 GH 77
22,M,552,En Couple,4,false,9718 LP 40
36,M,502,Seule,1,false,5650 LN 52
22,F,1027,En Couple,3,false,5561 ZN 72
44,M,192,En Couple,3,false,615 DS 12
22,F,188,En Couple,2,false,2008 QP 93
64,Masculin,187,Célibataire,0,false,1372 WC 91
-1,F,461,En Couple,3,false,1046 EJ 94
67,M,450,En Couple,0,false,7239 QF 48
82,M,487,Célibataire,0,false,5601 KS 21
43,M,446,En Couple,2,false,635 ID 22
36,M,825,Célibataire,0,false,4784 CM 71
36,Homme,155,En Couple,0,false,2340 TW 65
52,M,524,En Couple,2,false,4949 JV 13
35,F,546,En Couple,2,true,6377 ZX 17
21,M,210,En Couple,0,false,1722 UQ 65
58,M,430,En Couple,3,false,2843 FD 30
55,M,214,En Couple,3,false,9221 AS 72
48,M,547,En Couple,3,true,9170 VM 37
68,M,162,Célibataire,0,false,2565 ZG 38
47,F,449,En Couple,1,true,7044 LP 26
20,F,589,En Couple,0,false,980 ST 74
18,F,911,En Couple,0,false,3647 UU 25
75,M,171,En Couple,2,false,7332 TB 77
72,M,481,En Couple,0,false,364 LM 72
31,F,418,En Couple,4,true,5556 VC 92
23,M,443,En Couple,3,false,5004 DX 39
50,M,583,Célibataire,0,false,6795 GO 32
39,F,473,En Couple,0,false,7372 UY 12
21,M,490,Célibataire,0,false,7033 AF 56
55,M,412,En Couple,3,false,4562 IM 34
29,M,597,Seule,1,false,6874 AL 65
36,M,217,En Couple,0,false,7903 PN 40
47,F,489,En Couple,2,false,3748 GG 17
34,M,176,En Couple,1,false,7036 GD 69
26,M,1160,En Couple,2,false,3365 TS 66
67,M,446,En Couple,2,true,7407 VQ 76
27,M,495,En Couple,2,false,6456 HO 15
49,M,1103,En Couple,4,true,1957 TK 72
59,M,599,En Couple,0,false,5630 BS 86
43,M,886,En Couple,1,false,6567 YM 42
54,M,543,Célibataire,0,false,4007 DU 33
45,M,1295,Marié(e),1,false,5591 QF 73
58,M,1219,En Couple,4,false,5881 MM 42
51,F,200,Célibataire,0,false,4737 IG 87
55,F,566,En Couple,4,false,1252 ZZ 63
27,F,208,En Couple,1,false,3180 UX 48
18,M,1383,En Couple,3,false,8854 IL 98
78,F,203,En Couple,2,false,9849 LR 98
22,F,162,En Couple,2,true,6114 EG 88
32,M,155,En Couple,4,false,3184 UH 61
29,M,566,En Couple,1,true,2345 JM 87
71,F,1279,En Couple,3,false,9831 MH 48
34,F,508,Célibataire,0,false,7635 QH 32
49,F,569,En Couple,0,false,572 KP 25
18,M,1115,Célibataire,0,false,4148 GP 34
38,M,520,Célibataire,0,false,2168 QV 52
53,M,1094,En Couple,4,false,4713 LG 51
83,M,210,En Couple,2,false,2812 GY 72
18,M,832,En Couple,1,false,3226 RY 52
78,M,540,En Couple,4,false,3732 WN 22
37,M,1177,Célibataire,0,false,9288 MV 56
59,M,578,Seule,2,false,3768 JW 25
38,M,463,Marié(e),3,false,2493 NM 65
77,F,405,En Couple,2,false,4760 WZ 93
27,M,591,En Couple,4,false,7008 LF 40
20,M,1237,En Couple,1,false,1677 IM 62
71,F,500,En Couple,4,false,3664 GX 71
52,M,715,Célibataire,0,false,8477 WL 96
22,M,1213,En Couple,2,true,3126 MH 15
42,M,566,Marié(e),3,false,9429 OX 10
76,M,205,Célibataire,0,false,7157 HY 49
31,M,1134,Célibataire,0,false,734 YA 21
55,F,584,Célibataire,0,false,6443 NQ 95
54,M,432,Célibataire,0,false,7722 QK 49
23,M,563,En Couple,0,false,2719 YH 25
52,M,1061,En Couple,0,false,2309 NX 67
22,M,525,En Couple,3,false,9122 AN 72
73,M,230,Seule,3,false,8326 EZ 21
80,M,905,Célibataire,0,false,3136 PN 75
26,M,410,En Couple,1,false,7469 CV 43
42,M,881,En Couple,0,false,8782 IF 76
73,M,442,En Couple,2,true,900 HE 51
56,M,539,En Couple,1,false,9339 US 76
31,M,212,En Couple,4,false,7488 CP 96
32,F,574,Célibataire,0,false,7089 BD 68
38,M,191,En Couple,2,false,8783 QE 64
23,M,965,En Couple,3,false,6242 BR 81
22,M,232,En Couple,3,false,4666 TL 33
55,F,898,Célibataire,0,false,1341 YO 61
25,M,731,Célibataire,0,false,8898 QR 91
56,M,547,En Couple,0,false,6312 BO 59
42,F,582,En Couple,2,false,195 ZC 43
68,F,160,En Couple,2,false,9413 NC 62
27,M,1117,En Couple,2,true,1253 MY 94
41,M,542,En Couple,3,false,3535 RU 41
54,F,420,En Couple,4,true,7720 AP 54
18,M,554,En Couple,1,true,1099 EN 74
43,F,194,Seule,2,false,4069 GP 25
71,F,416,En Couple,2,false,122 IU 38
46,M,238,Célibataire,0,false,2210 TW 30
26,F,171,En Couple,2,true,755 KN 62
53,M,163,Célibataire,0,false,5596 OK 95
49,M,556,En Couple,0,false,3531 CA 20
24,M,459,En Couple,3,false,7819 HF 27
40,F,1349,Seule,2,false,5966 PF 70
19,F,539,En Couple,2,false,7523 XM 25
61,M,428,En Couple,1,false,3124 XM 75
20,F,184,En Couple,1,false,8207 PT 95
19,M,453,En Couple,3,false,47 TY 47
18,F,556,Célibataire,0,false,6662 QF 19
26,F,219,En Couple,1,false,1401 QI 46
39,M,459,En Couple,4,false,9128 BH 51
57,M,550,Célibataire,0,false,4792 XC 10
25,M,444,Célibataire,0,false,5247 IT 17
20,F,1357,En Couple,0,false,940 FQ 48
58,F,180,En Couple,2,false,7664 NW 65
43,F,536,En Couple,1,false,5805 KS 61
33,F,215,En Couple,0,true,9 FY 15
48,M,431,En Couple,2,false,1119 NT 68
29,M,167,En Couple,3,false,4450 LI 82
21,M,477,Célibataire,0,false,7023 EG 81
21,F,1091,En Couple,1,false,6094 QT 36
62,M,984,Célibataire,0,false,2980 VC 41
65,F,205,Célibataire,0,false,5897 YS 39
59,M,889,Célibataire,0,false,7393 HT 72
21,F,188,En Couple,1,true,2137 PP 35
19,M,575,En Couple,1,false,4479 PP 22
55,F,485,Seule,3,false,1758 NW 87
73,F,459,En Couple,3,false,7445 SI 87
34,Féminin,540,En Couple,2,true,4387 DV 72
21,M,1253,Célibataire,0,false,3602 LY 53
76,M,518,Célibataire,0,false,5245 NE 17
25,F,523,Célibataire,0, ,2302 GL 48
27,F,740,Célibataire,0,false,5449 KB 58
26,F,594,En Couple,1,false,6126 JJ 51
34,M,868,En Couple,2,false,1775 SQ 74
57,M,1281,En Couple,2,false,575 JW 64
22,M,164,En Couple,4,false,8979 KM 12
20,M,231,En Couple,0,false,4632 TJ 68
52,F,517,En Couple,0,false,6336 UN 24
37,M,1208,En Couple,4,false,1274 QY 39
26,M,580,Célibataire,0,false,6925 ZG 74
62,F,457,En Couple,0,false,9105 JR 79
51,M,234,En Couple,2,false,9258 DW 79
21,F,181,En Couple,0,false,7313 ON 14
58,M,409,En Couple,4,false,1521 SD 27
35,M,204,Seule,3,false,8523 LJ 74
18,M,542,Célibataire,0,false,9367 OE 87
36,M,825,Célibataire,0,false,248 VP 25
38,F,417,Célibataire,0,false,4089 WH 37
51,F,492,Célibataire,0,false,4650 PY 42
68,M,1104,En Couple,1,false,7090 WJ 35
39,M,415,Célibataire,0,false,5007 GZ 57
23,M,508,Célibataire,0,false,5649 TN 80
38,M,507,En Couple,1,false,175 LX 51
22,M,569,En Couple,2,false,8293 SW 42
30,M,519,Célibataire,0,false,1099 DC 49
75,M,549,Seule,1,false,7523 LC 84
63,M,585,En Couple,3,false,6974 AE 15
18,Homme,890,En Couple,4,false,2315 SJ 16
25,F,546,En Couple,1,false,6141 XQ 76
52,M,570,N/D,1,false,7272 GQ 52
23,M,225,En Couple,2,false,200 II 66
78,F,204,Célibataire,0,false,5038 WM 25
20,M,484,Célibataire,0,false,1096 XU 84
33,M,966,En Couple,2,false,3372 AQ 74
61,M,429,En Couple,2,false,8641 MQ 84
73,M,561,En Couple,3,false,6746 MF 50
35,M,820,En Couple,1,false,303 WO 31
50,M,989,En Couple,2,false,5769 AQ 35
54,M,703,En Couple,2,false,8746 QG 82
29,M,524,En Couple,0,false,1079 TH 87
80,M,408,Célibataire,0,false,8308 RV 75
51,M,517,En Couple,4,false,3226 CI 65
48,F,411,En Couple,1,false,3767 RA 63
28,M,173,Seule,2,false,8562 TI 69
30,M,1242,Célibataire,0,false,1257 YV 30
31,M,578,En Couple,0,false,6169 CG 46
48,M,234,En Couple,0,false,8057 EM 20
29,M,456,En Couple,2,true,7284 UP 58
51,M,717,En Couple,4,false,3025 AF 97
38,M,549,En Couple,4,false,6000 EF 25
26,F,548,Célibataire,0,false,2627 ME 50
29,Masculin,584,En Couple,0,false,3207 ZL 45
67,M,432,Seule,2,false,942 IT 66
40,Masculin,243,Célibataire,0,false,1547 SH 62
18,M,456,En Couple,4,false,3705 QJ 16
23,M,1024,En Couple,1,false,2071 IX 14
20,F,424,Célibataire,0,false,3380 SX 85
56,M,467,En Couple,1,false,3411 JA 68
68,M,1054,Seule,3,false,7739 RY 51
45,M,924,Célibataire,0,false,558 PJ 90
66,Masculin,486,Seul,0,false,2100 UG 71
32,F,520,En Couple,2,false,4387 MI 31
45,M,217,En Couple,1,false,9149 SN 38
38,M,964,En Couple,0,false,9590 DF 12
58,F,213,En Couple,1,true,9681 FV 83
66,F,536,Célibataire,0,false,5574 VG 45
30,M,820,En Couple,1,false,6882 OU 42
24,F,204,En Couple,0,true,4090 OV 48
23,M,458,Célibataire,0,false,653 GK 60
48,M,402,En Couple,4,false,7350 YH 20
42,M,183,Célibataire,0,false,8971 ZY 48
43,Homme,463,Célibataire,0,false,2565 WS 63
34,F,577,Célibataire,0,false,7404 PK 38
24,M,462,En Couple,3,false,5854 ZC 91
18,F,198,En Couple,2,false,171 OI 50
37,M,526,Seule,3,false,9280 AI 74
21, ,845,Seule,2,false,367 AG 92
43,M,469,En Couple,2,false,3943 JP 67
83,F,455,En Couple,3,false,4485 VC 17
84,M,480,Célibataire,0,false,2455 IQ 34
27,M,225,En Couple,2,false,2680 EA 48
41,M,425,En Couple,2,false,1117 OH 38
43,M,598,Célibataire,0,false,4203 TA 14
52,M,1332,En Couple,3,true,3747 IF 85
21,M,987,En Couple,4,false,780 HS 90
84,M,233,En Couple,0,false,1179 HH 20
27,M,1043,En Couple,4,false,6273 IX 27
18,F,551,En Couple,1,false,2528 XM 42
22,F,1157,En Couple,1,true,7259 RJ 47
54,F,530,Célibataire,0,false,3130 KA 41
55,F,450,En Couple,1,false,3895 XY 59
28,M,502,Célibataire,0,false,9464 EN 88
44,M,1128,Seule,2,false,7545 XR 72
47,M,181,En Couple,0,false,501 CC 63
61,M,509,En Couple,3,true,9905 KC 70
28,M,1321,En Couple,3,false,2709 IN 86
38,M,466,Célibataire,0,?,5016 SZ 73
30,M,508,Célibataire,0,false,2647 TG 84
24,M,190,En Couple,0,true,7617 KO 12
78,M,464,En Couple,2,false,8594 ZJ 45
37,M,598,Célibataire,0,false,6858 ON 57
26,M,557,En Couple,0,false,1513 LM 97
22,M,599,En Couple,4,false,8714 XW 86
45,F,488,En Couple,0,false,985 CM 78
42,M,1211,En Couple,1,false,1714 EP 44
72,M,568,En Couple,3,false,9112 AU 67
23,M,579,En Couple,4,false,158 BS 14
28,M,461,Célibataire,0,false,3973 BK 77
46,M,567,Seule,1,false,531 XM 66
57,M,1039,Célibataire,0,false,5740 ZP 55
30,M,991,Célibataire,0,false,6928 UP 21
42,M,171,Seul,-1,false,3889 AW 47
58,M,434,En Couple,2,false,6191 HZ 93
77,M,1352,Célibataire,0,false,1297 RO 81
46,Homme,203,Célibataire,0,false,8034 NK 24
43,M,464,En Couple,2,false,3350 QS 12
45,M,436,Célibataire,0,false,7864 YF 26
46,M,231,En Couple,3,false,6961 TC 47
48,M,455,En Couple,0,false,791 UE 13
59,M,429,En Couple,2,false,3536 YE 63
52,M,1026,Célibataire,0,false,5729 HS 27
59,M,424,Célibataire,0,false,9895 IZ 15
23,M,556,Célibataire,0,false,2625 BD 24
53,F,1138,Célibataire,0,false,6376 AG 95
56,M,186,En Couple,4,false,1805 HY 34
27,M,402,En Couple,0,true,6045 WA 96
48,F,166,En Couple,0,false,51 JM 40
37,M,405,En Couple,0,true,7386 CL 66
27,M,165,En Couple,3,true,157 BB 25
29,M,500,En Couple,3,false,9294 DL 87
80,M,188,En Couple,1,false,8367 PB 10
52,M,1091,En Couple,2,true,9952 KQ 54
43,F,442,Célibataire,0,false,8261 ZK 98
49,M,238,En Couple,4,false,6819 IQ 82
55,Masculin,237,En Couple,2,true,136 VZ 69
27,M,183,Célibataire,0,false,9972 LM 81
18,M,537,En Couple,2,false,3783 DO 92
35,F,870,Célibataire,0,false,4824 QR 47
33,F,1088,Célibataire,0,false,1472 FP 76
78,F,232,Célibataire,0,false,1729 RV 73
62,M,1372,Célibataire,0,false,5110 WC 47
29,M,164,En Couple,3,false,5752 RP 57
25,M,734,En Couple,0,false,1177 KK 83
42,F,475,Célibataire,0,false,4641 OU 75
45,M,524,En Couple,4,false,4163 VA 23
38,F,510,Célibataire,0,false,3788 ZP 65
51,M,595,Célibataire,0,false,1127 LD 97
30,M,559,En Couple,3,false,1967 IB 28
30,M,444,Seule,3,false,8130 WQ 92
25,M,579,Seule,1,false,7006 IC 84
29,M,461,Célibataire,0,false,8412 MR 35
58,M,1215,Célibataire,0,false,8214 CK 15
27,F,978,Célibataire,0,false,3301 VO 18
43,M,1283,En Couple,1,true,3835 RU 16
31,M,474,En Couple,1,false,2858 EC 61
27,F,1104,En Couple,1,false,6383 VL 68
56,F,955,En Couple,1,false,159 OU 73
41,F,1210,En Couple,3,false,9548 CO 34
40,M,194,En Couple,0,false,8739 AP 86
26,F,567,En Couple,0,false,3766 YN 20
48,F,402,En Couple,0,true,3921 PU 60
57,M,569,Célibataire,0,false,2299 VH 80
45,M,776,En Couple,1,false,8955 JE 21
69,F,419,En Couple,2,false,2628 LA 49
48,M,1225,En Couple,1,false,8927 WK 57
24,M,534,En Couple,1,false,8803 IH 26
51,F,491,En Couple,1,false,2180 AO 69
59,M,1212,En Couple,0,false,1861 CS 62
55,M,765,En Couple,2,false,747 KS 71
66,F,506,Célibataire,0,false,2063 TL 90
37,F,248,Célibataire,0,false,7551 HN 46
75,F,475,En Couple,0,false,7891 SN 83
39,M,514,En Couple,4,false,9191 OS 20
49,M,473,En Couple,3,false,6602 BT 35
49,M,157,En Couple,0,false,8545 WH 89
27,F,577,Célibataire,0,false,1672 DA 12
73,M,572,Célibataire,0,false,630 FK 84
57,M,427,En Couple,1,false,9196 WB 35
24,M,561,En Couple,1,false,7691 OX 92
22,M,566,En Couple,2,false,6479 PL 89
46,M,591,En Couple,4,false,6251 MI 27
46,F,221,En Couple,2,false,8498 VD 54
21,F,444,Célibataire,0,false,7375 HS 45
27,M,509,Célibataire,0,false,6898 EH 77
34,M,537,En Couple,2,false,4040 EM 89
73,M,518,En Couple,4,false,2661 UA 13
44,M,1142,Célibataire,0,false,9521 IB 20
54,M,1248,Seule,2,false,2988 XX 57
48,F,411,Célibataire,0,false,9039 PA 44
52,F,1127,En Couple,0,false,7489 PD 83
42,F,1295,En Couple,0,false,2834 NB 22
38,F,511,En Couple,0,false,760 DM 92
18,M,962,Seule,3,false,5267 ZD 75
27,M,207,En Couple,0,false,8495 KR 80
53,M,153,En Couple,0,false,9542 VK 60
60,F,1190,Célibataire,0,false,9231 QY 28
42,F,220,Célibataire,0,false,2023 UT 35
23,F,197,En Couple,3,true,6058 UI 12
32,M,513,En Couple,4,false,3886 BG 72
82,M,422,Célibataire,0,false,4717 TH 51
34,F,405,Seule,3,false,5069 WG 73
57,M,176,Célibataire,0,false,4173 JT 92
51,M,1363,En Couple,2,false,2734 TY 91
48,M,1152,En Couple,0,false,5675 UX 80
56,F,427,En Couple,3,false,327 UQ 97
37,F,179,En Couple,1,true,9202 YK 21
28,F,836,En Couple,2,false,247 LX 11
22,M,1235,En Couple,1,false,4629 XT 21
27,M,468,En Couple,3,false,6488 FF 85
37,M,539,Seule,3,false,3924 FB 19
31,M,180,Célibataire,0,false,2573 NX 97
26,M,196,En Couple,2,false,9477 RP 64
30,F,571,En Couple,2,false,1779 DJ 57
39,M,1397,Célibataire,0,false,6604 FI 25
19,M,848,En Couple,0,false,913 HK 45
58,M,780,En Couple,0,false,5109 LY 55
52,M,186,Célibataire,0,false,8521 FZ 62
27,M,412,Célibataire,0,false,3286 XK 68
29,M,219,En Couple,4,false,6983 MS 19
18,F,579,En Couple,0,false,7024 TH 61
48,F,1231,Célibataire,0,false,4062 CH 39
41,F,1327,Marié(e),3,false,9437 WI 12
69,F,558,Célibataire,0,false,9408 WX 66
80,M,409,Célibataire,0,false,8480 QZ 62
39,M,515,Célibataire,0,false,9444 NX 13
29,M,595,En Couple,4,false,8138 WB 91
24,M,170,En Couple,2,false,6639 TG 10
57,M,1229,Célibataire,0,false,4833 IY 25
32,F,780,En Couple,2,false,1374 IL 78
47,F,194,En Couple,0,false,1848 BR 55
21,F,932,En Couple,4,false,2423 JT 79
39,M,478,En Couple,0,false,3003 BB 36
39,M,199,En Couple,1,false,9741 UN 46
30,M,-1,En Couple,1,false,7681 BJ 28
20,M,542,Célibataire,0,false,8395 IN 29
65,M,492,Célibataire,0,false,490 MU 35
39,F,1208,Célibataire,0,false,1845 TL 88
33,M,579,En Couple,4,false,5185 EA 83
26,M,469,En Couple,0,true,8012 LY 20
27,F,534,En Couple,4,false,4761 UJ 16
26,M,1386,En Couple,2,true,104 YI 32
52,M,422,Célibataire,0,false,6369 NP 78
80,F,404,En Couple,1,false,109 NM 29
21,M,924,Seule,1,false,2770 TL 55
59,F,206,En Couple,4,false,7993 LU 72
29,M,583,En Couple,0,false,1501 TG 97
49,M,1087,En Couple,4,false,1634 HN 97
44,F,464,En Couple,1,false,9631 KS 98
20,F,529,En Couple,0,false,921 NK 94
27,F,1191,En Couple,3,true,1550 YB 64
37,Femme,944,En Couple,2,false,5195 OC 57
25,M,1365,Célibataire,0,false,9082 PY 26
28,M,588,Célibataire,0,false,3340 EY 35
58,M,244,En Couple,1,false,7903 WM 82
18,M,1104,En Couple,1,true,7292 QQ 98
33,F,205,Célibataire,0,false,1743 IR 63
31,F,574,Célibataire,0,false,5892 TT 69
70,M,182,Célibataire,0,false,3819 UA 72
19,M,559,En Couple,1,false,9383 WT 56
41,M,430,Célibataire,0,false,4936 YR 65
41,F,208,Seule,3,false,8547 MJ 40
30,M,812,En Couple,1,true,1131 HD 33
80,Femme,939,Célibataire,0,false,4639 VB 56
38,M,537,En Couple,0,false,6496 MX 52
48,M,508,Célibataire,0,false,7132 FN 39
21,M,516,En Couple,2,false,5676 QY 37
36,M,711,Célibataire,0,false,2742 SM 48
37,M,438,En Couple,0,false,6960 JL 33
28,F,1270,En Couple,0,true,9122 CR 55
26,F,157,En Couple,2,true,2166 UE 12
61,Féminin,241,Célibataire,0,false,3871 WV 90
61,M,522,En Couple,1,false,1939 RJ 31
22,M,536,En Couple,3,false,8999 SR 17
28,F,479,En Couple,0,false,9366 RY 17
38,M,213,En Couple,2,false,6620 LB 86
18,M,705,En Couple,0,false,6165 ZL 37
58,M,219,Célibataire,0,false,1693 LA 81
60,F,163,Célibataire,0,false,9044 FK 19
80,M,411,Célibataire,0,false,3072 FI 10
45,M,183,En Couple,0,true,4719 YS 83
18,F,1223,En Couple,1,false,8807 BX 57
36,F,1075,En Couple,2,false,8428 WY 28
52,M,921,Célibataire,0,false,7598 LP 57
54,Homme,713,En Couple,2,false,2075 UN 79
21,M,758,En Couple,1,true,1864 TY 52
25,M,507,Célibataire,0,false,4424 HS 17
42,M,778,Célibataire,0,false,1462 JX 34
26,F,713,En Couple,4,false,5205 XZ 51
27,M,584,En Couple,2,false,1682 CA 28
21,M,192,En Couple,0,false,194 MR 22
20,M,180,En Couple,3,false,2845 UG 23
29,F,558,En Couple,0,true,5207 TQ 84
20,M,245,En Couple,3,false,3463 LT 21
44,M,410,Célibataire,0,false,3126 MQ 58
63,M,480,En Couple,1,false,3205 JF 80
47,M,1149,Célibataire,0,false,9067 HZ 63
47,M,232,En Couple,3,true,8778 VY 10
21,M,574,En Couple,3,false,3069 HA 29
45,M,496,En Couple,0,false,3312 CB 87
56,M,221,En Couple,4,false,3244 AI 97
24,M,549,Célibataire,0,false,1950 QD 74
28,M,535,En Couple,1,false,770 UM 90
80,F,165,Seule,2,false,7249 LS 95
21,M,160,En Couple,3,true,8980 DI 15
27,M,595,En Couple,1,false,452 CR 48
41,M,1305,Célibataire,0,false,32 UA 46
45,F,584,En Couple,3,false,202 RA 64
26,M,1224,En Couple,0,false,6383 KS 53
20,M,217,Célibataire,0,false,8400 RK 78
82,M,493,En Couple,0,true,8737 SV 24
58,F,1231,En Couple,1,false,9486 OQ 84
23,F,244,En Couple,0,true,4533 IJ 34
30,F,458,En Couple,1,true,1044 DO 58
45,M,197,En Couple,1,true,5168 MM 19
25,M,935,En Couple,2,false,5503 CT 95
32,M,852,En Couple,2,true,962 UL 14
46,M,186,En Couple,0,true,7651 EW 28
78,F,198,En Couple,3,false,7527 NV 41
78,M,492,Célibataire,0,false,7295 LP 41
51,M,428,En Couple,0,false,5921 ZE 12
23,M,451,En Couple,1,false,1310 LZ 50
81,M,225,Célibataire,0,false,9248 ZX 64
37,F,171,En Couple,4,false,7826 CY 88
68,F,546,Célibataire,0,false,4028 JY 19
52,F,816,Célibataire,0,false,2425 PR 54
34,M,195,Célibataire,0,false,87 TT 68
40,M,194,En Couple,0,false,2762 DX 31
25,F,170,En Couple,1,true,8541 SO 86
29,M,556,En Couple,4,false,4230 DH 76
46,F,461,En Couple,3,false,9029 VQ 23
25,M,1179,En Couple,0,false,5817 VZ 84
38,F,503,En Couple,4,false,2655 DE 68
45,F,559,En Couple,4,true,9863 UP 63
52,M,437,En Couple,0,false,9893 PK 65
25,M,504,En Couple,0,true,2865 KO 36
37,M,186,Célibataire,0,false,9612 VT 26
20,M,423,En Couple,2,false,4944 DQ 74
35,F,544,En Couple,3,false,4914 ZW 58
59,F,1102,En Couple,1,false,2278 PO 92
?,M,506,Célibataire,0,false,1375 FS 30
23,M,485,En Couple,3,false,9442 OK 52
53,M,223,Célibataire,0,false,1701 AE 48
42,F,592,En Couple,0,false,4698 IQ 25
20,M,446,En Couple,2,false,9346 HK 73
34,F,479,En Couple,0,false,4880 RO 40
20,M,468,En Couple,2,true,443 PO 28
50,F,417,En Couple,1,false,3294 KJ 95
53,M,199,En Couple,2,true,8016 UD 17
18,F,828,En Couple,2,true,2348 PO 24
44,M,448,En Couple,3,false,700 PO 73
40,M,1056,En Couple,0,false,7655 BV 63
56,F,423,En Couple,0,false,372 FH 98
28,M,169,En Couple,2,false,8249 JB 26
27,M,492,En Couple,4,false,21 ZZ 35
43,F,576,Célibataire,0,false,4294 AY 11
76,M,539,En Couple,4,false,9527 EX 63
82,M,235,En Couple,4,false,6026 TI 65
23,M,419,En Couple,1,false,6222 YU 87
27,F,203,En Couple,2,false,5117 OZ 16
26,F,180,En Couple,3,false,6421 YC 55
23,F,428,Seul,0,false,4497 DO 70
81,M,564,Célibataire,0,false,3187 FW 67
27,M,511,En Couple,1,false,2992 QP 25
53,M,569,Seule,3,false,680 GR 66
36,M,416,En Couple,2,false,48 JU 30
43,M,1340,En Couple,1,false,2782 UJ 97
36,F,187,En Couple,0,false,3232 LT 88
52,F,948,Célibataire,0,false,2794 DA 49
53,F,1094,En Couple,2,true,8650 GZ 14
41,F,497,Célibataire,0,false,9833 RB 94
53,M,420,En Couple,3,false,8337 SV 38
39,M,540,Célibataire,0,false,53 TR 16
65,M,1060,Célibataire,0,false,9858 PF 55
19,F,712,Célibataire,0,false,6752 AE 76
22,F,835,Célibataire,0,false,8244 AU 77
24,M,151,Marié(e),2,false,4326 WU 54
29,F,964,En Couple,1,true,7497 AB 55
43,M,581,En Couple,3,false,8188 DH 41
84,M,1241,En Couple,2,false,7277 QA 54
22,F,703,Célibataire,0,false,9845 IU 84
56,M,598,En Couple,3,false,2915 VQ 26
82,F,507,En Couple,4,false,6713 IS 31
39,F,430,En Couple,2,false,8093 IO 64
36,M,199,Célibataire,0,false,2429 ZR 11
28,M,583,En Couple,2,true,1091 VP 30
19,M,1006,En Couple,2,false,7520 VU 37
82,M,469,En Couple,0,false,3879 FX 49
41,M,222,Célibataire,0,false,6601 RY 37
79,F,951,En Couple,4,false,2585 AL 82
27,M,597,En Couple,1,false,1068 DS 89
68,M,458,En Couple,2,false,9983 JS 90
37,M,401,Célibataire,0,false,8564 BQ 13
23,M,486,Célibataire,0,false,890 AB 14
58,F,1250,Célibataire,0,false,2663 HZ 33
29,F,516,En Couple,0,false,8981 PS 66
47,M,415,En Couple,0,false,5655 EO 81
26,M,1086,En Couple,3,false,6183 QD 35
33,M,507,En Couple,4,true,5949 CH 88
19,Masculin,761,En Couple,4,false,3037 FB 26
36,M,449,Célibataire,0,false,6094 SM 30
72,M,1315,En Couple,1,false,9587 FW 71
21,F,468,En Couple,1,false,2328 RW 89
20,F,540,Seule,3,false,9482 XO 26
41,F,151,Célibataire,0,false,7554 IW 39
57,M,905,En Couple,2,false,5488 HZ 28
27,M,419,Seule,2,false,3905 LI 95
32,M,1137,Célibataire,0,false,7869 OR 81
28,M,1017,En Couple,2,false,9391 SS 72
37,M,1033,Célibataire,0,false,402 CF 69
18,F,597,Marié(e),4,false,1108 RG 54
55,F,851,En Couple,4,false,1817 VL 71
51,M,431,En Couple,3,false,5359 ZH 33
61,F,519,Célibataire,0,false,9530 QJ 39
55,M,463,En Couple,4,false,987 FU 25
76,F,1032,En Couple,4,false,289 HV 78
65,Masculin,1368,En Couple,1,false,3084 VM 74
68,M,1291,En Couple,1,false,3338 WW 13
72,M,448,En Couple,2,false,6097 VI 76
64,F,538,En Couple,3,true,4136 VM 95
54,M,448,En Couple,3,false,4882 NH 78
59,F,150,En Couple,0,true,9703 VX 38
68,M,248,En Couple,4,false,5696 FA 10
24,M,595,En Couple,2,false,9231 NH 33
27,M,560,En Couple,3,false,441 IK 59
43,M,1348,En Couple,0,false,6577 MR 15
22,F,242,En Couple,2,false,1795 EX 13
40,M,428,En Couple,2,true,6297 FO 61
35,M,204,En Couple,0,false,1325 UH 15
23,M,597,En Couple,2,false,9180 KX 15
